"","STATE","COUNTY","CITY","ADDRESS","DATE","LAT","LON"
"11598","MICHIGAN","GLADWIN","GLADWIN","5276 ROSE LANE",2011-09-14,44.093264,-84.320287
"11599","MICHIGAN","GOGEBIC","IRONWOOD","228 WEST AYER STREET 1",2013-05-08,46.452751,-90.17381
"11600","MICHIGAN","GOGEBIC","IRONWOOD","229 SOUTH MANSFIELD STREET UPPER",2013-05-09,46.454097,-90.163475
"11601","MICHIGAN","GOGEBIC","IRONWOOD","719 FLORENCE",2006-04-06,46.464125,-90.157095
"11602","MICHIGAN","GRATIOT","ALMA","2421 NORTH ELY HIGHWAY",2013-08-01,43.325532,-84.700781
"11603","MICHIGAN","GRATIOT","LANSING","4313 WEST BIRMINGHAM ROAD",2013-09-04,42.733625,-84.553927
"11604","MICHIGAN","GRATIOT","SAINT LOUIS","1312 WEST MADISON ROAD",2011-11-07,43.422292,-84.629418
"11605","MICHIGAN","GRATIOT","SAINT LOUIS","210 SOUTH LINCOLN STREET",2011-12-10,43.405358,-84.601162
"11606","MICHIGAN","GRATIOT","SAINT LOUIS","2242 MCGREGOR ROAD",2011-05-17,43.429596,-84.570659
"11607","MICHIGAN","GRATIOT","SAINT LOUIS","302 SOUTH DELAWARE STREET C",2012-08-14,43.405095,-84.612106
"11608","MICHIGAN","GRATIOT","SAINT LOUIS","303 DEVON DRIVE",2012-01-06,43.405452,-84.622526
"11609","MICHIGAN","HILLSDALE","CAMDEN","1623 HARMON ROAD",2008-03-20,41.738399,-84.638382
"11610","MICHIGAN","HILLSDALE","CAMDEN","9800 MAPLE ROAD",2010-04-28,41.755338,-84.759831
"11611","MICHIGAN","HILLSDALE","HILLSDALE","1100 LILAC ROAD",2007-02-28,41.822204,-84.634141
"11612","MICHIGAN","HILLSDALE","HILLSDALE","138 MARION STREET",2007-11-30,41.923922,-84.617843
"11613","MICHIGAN","HILLSDALE","HILLSDALE","1711 EAST READING ROAD",2006-01-11,41.839981,-84.617475
"11614","MICHIGAN","HILLSDALE","HILLSDALE","4032 PLEASANT STREET",2009-04-17,41.866068,-84.672781
"11615","MICHIGAN","HILLSDALE","JONESVILLE","1911 EAST GOOSE LAKE ROAD",2008-01-18,42.071422,-84.611698
"11616","MICHIGAN","HILLSDALE","LITCHFIELD","6930 MCLAIN ROAD",2014-03-16,41.992462,-84.787506
"11617","MICHIGAN","HILLSDALE","LITCHFIELD","7931 GENESEE ROAD",2008-04-30,42.000074,-84.766074
"11618","MICHIGAN","HILLSDALE","OSSEO","6275 BEECHER ROAD",2008-05-08,41.883214,-84.528822
"11619","MICHIGAN","HILLSDALE","PITTSFORD","1500 JEROME",2009-04-01,41.898575,-84.459102
"11620","MICHIGAN","HILLSDALE","QUINCY","10731 HICKS ROAD",2006-08-16,41.905187,-84.819237
"11621","MICHIGAN","HILLSDALE","READING","120 ENTERPRISE DRIVE",2010-06-25,41.844721,-84.739713
"11622","MICHIGAN","HILLSDALE","READING","5020 ABBOTT ROAD",2008-03-06,41.853788,-84.767319
"11623","MICHIGAN","HILLSDALE","READING","5451 ABBOTT ROAD",2008-10-30,41.847237,-84.76729
"11624","MICHIGAN","INGHAM","BUNKER HILL","1149 MERIDIAN RD",2004-12-20,42.482161,-84.317034
"11625","MICHIGAN","INGHAM","EATON RAPIDS","5810 KINNEVILLE",2013-11-22,42.465678,-84.5729
"11626","MICHIGAN","INGHAM","HOLT","1287 ONONDAGA N RD",2005-07-13,42.640311,-84.515306
"11627","MICHIGAN","INGHAM","LANSING","120 WEST MICHIGAN AVENUE",2006-05-18,42.73363,-84.552561
"11628","MICHIGAN","INGHAM","LANSING","1224 CLARK STREET",2013-07-28,42.747192,-84.532063
"11629","MICHIGAN","INGHAM","LANSING","1622 CAVANAUGH",2010-08-02,42.690131,-84.528736
"11630","MICHIGAN","INGHAM","LANSING","2011 CLIFTON AVENUE",2012-02-02,42.710244,-84.532877
"11631","MICHIGAN","INGHAM","LANSING","202 BELL STREET",2013-06-04,42.757024,-84.553954
"11632","MICHIGAN","INGHAM","LANSING","411 NORTH FRANCIS STREET",2012-08-09,42.737399,-84.51635
"11633","MICHIGAN","INGHAM","LANSING","456 SOUTH ROSEMARY STREET",2010-01-25,42.729578,-84.587642
"11634","MICHIGAN","INGHAM","LANSING","5032 CHRISTENSEN STREET",2008-01-10,42.733625,-84.553927
"11635","MICHIGAN","INGHAM","LANSING","510 WOODROW",2013-05-06,42.710234,-84.547807
"11636","MICHIGAN","INGHAM","LANSING","721 LESLIE STREET",2012-07-17,42.725749,-84.524982
"11637","MICHIGAN","INGHAM","LANSING","815 EDISON AVENUE",2012-02-02,42.707645,-84.541054
"11638","MICHIGAN","INGHAM","LESLIE","3540 BELLEVUE ROAD",2012-10-16,42.451118,-84.484011
"11639","MICHIGAN","INGHAM","LESLIE","4202 MERIDIAN",2013-11-03,42.463067,-84.351356
"11640","MICHIGAN","INGHAM","LESLIE","714 MILL STREET UNIT 24",2012-02-24,42.449507,-84.422427
"11641","MICHIGAN","INGHAM","ONONDAGA","4775 BALDWIN STREET",2012-10-25,42.443031,-84.561706
"11642","MICHIGAN","INGHAM","ONONDAGA","5420 BELLEVUE RD",2006-04-05,42.451076,-84.556882
"11643","MICHIGAN","INGHAM","STOCKBRIDGE","1371 BASELINE RD",2006-02-24,42.424625,-84.302507
"11644","MICHIGAN","INGHAM","STOCKBRIDGE","1371 BASELINE ROAD",2007-01-12,42.424625,-84.302507
"11645","MICHIGAN","INGHAM","STOCKBRIDGE","3074 OBRIEN ROAD",2013-05-12,42.461283,-84.241931
"11646","MICHIGAN","INGHAM","STOCKBRIDGE","4363 EAST M-36",2008-08-03,42.511263,-84.186432
"11647","MICHIGAN","INGHAM","STOCKBRIDGE","530 MECHANIC ST",2006-02-19,42.452243,-84.187298
"11648","MICHIGAN","INGHAM","STOCKBRIDGE","621 CLINTON S ST",2005-07-03,42.451264,-84.18012
"11649","MICHIGAN","IONIA","FENWICK","956 WOODS ROAD",2012-02-07,43.076013,-85.058227
"11650","MICHIGAN","IONIA","IONIA","2717 NORTH STATE STREET",2011-10-05,42.983939,-85.074939
"11651","MICHIGAN","IONIA","IONIA","5710 STAGE ROAD",2014-03-19,43.074045,-84.995531
"11652","MICHIGAN","IONIA","IONIA","726 ROBERTSON COURT",2012-10-22,42.989626,-85.046344
"11653","MICHIGAN","IONIA","LAKE ODESSA","14034 MAIER DRIVE",2013-05-14,42.775337,-85.1255
"11654","MICHIGAN","IONIA","LAKE ODESSA","638 WEST MUSGROVE HIGHWAY",2008-07-02,42.799635,-85.090037
"11655","MICHIGAN","IONIA","LYONS","140 NORTH HIGBEE STREET",2013-05-10,42.982449,-84.939728
"11656","MICHIGAN","IONIA","LYONS","8270 GOODWIN ROAD",2011-01-19,42.914775,-84.916267
"11657","MICHIGAN","IONIA","MUIR","204 EAST SUMMIT STREET",2009-05-11,43.000545,-84.938425
"11658","MICHIGAN","IONIA","ORLEANS","475 LONG LAKE ROAD",2012-02-21,43.106227,-85.125046
"11659","MICHIGAN","IONIA","PORTLAND","2201/2 CLARK STREET",2011-12-08,42.87007,-84.906896
"11660","MICHIGAN","IONIA","SARANAC","8335 CENTERLINE ROAD",2010-07-06,42.943807,-85.239331
"11661","MICHIGAN","ISABELLA","COLEMAN","9603 EAST COLEMAN ROAD",2007-12-04,43.757143,-84.650233
"11662","MICHIGAN","ISABELLA","MOUNT PLEASANT","1007 NORTH KINNEY STREET",2010-05-06,43.612725,-84.770627
"11663","MICHIGAN","ISABELLA","MOUNT PLEASANT","3489 SOUTH SUMMERTON ROAD",2010-05-18,43.596669,-84.727531
"11664","MICHIGAN","ISABELLA","MOUNT PLEASANT","402 NORTH ARNOLD STREET",2013-07-10,43.608136,-84.769043
"11665","MICHIGAN","ISABELLA","MOUNT PLEASANT","6313 CRAWFORD",2005-05-12,43.568266,-84.787307
"11666","MICHIGAN","ISABELLA","MOUNT PLEASANT","740 NORTH LEATON ROAD",2013-12-22,43.651449,-84.708067
"11667","MICHIGAN","ISABELLA","SHEPHERD","1409 SOUTH COUNTY LANE",2012-06-20,43.524281,-84.694748
"11668","MICHIGAN","JACKSON","GRASS LAKE","9955 GLENN ROAD",2013-05-11,42.311369,-84.225441
"11669","MICHIGAN","JACKSON","JACKSON","116 MASON E ST 2",2005-08-29,42.243085,-84.406935
"11670","MICHIGAN","JACKSON","JACKSON","119 ELM STREET 2",2005-02-22,42.24338,-84.270885
"11671","MICHIGAN","JACKSON","JACKSON","13255 CLINTON ROAD",2006-04-15,42.370644,-84.539934
"11672","MICHIGAN","JACKSON","JACKSON","316 EAST EUCLID STREET",2014-03-11,42.229282,-84.396676
"11673","MICHIGAN","JACKSON","JACKSON","401 EAST HIGH STREET",2013-11-04,42.233015,-84.393707
"11674","MICHIGAN","JACKSON","JACKSON","521 WEST GANSON STREET",2013-11-07,42.254729,-84.417579
"11675","MICHIGAN","JACKSON","JACKSON","5791 WHEATON RD",2005-08-23,42.17325,-84.313274
"11676","MICHIGAN","JACKSON","JACKSON","605 HOMEWILD STREET",2013-04-25,42.251164,-84.400407
"11677","MICHIGAN","JACKSON","KALEVA","6570 KINCH ROAD",2013-09-10,44.372417,-86.009027
"11678","MICHIGAN","JACKSON","LIBERTY","8495 JACKSON S RD",2005-08-24,42.102203,-84.402484
"11679","MICHIGAN","JACKSON","MUNITH","7150 KENNEDY RD",2005-08-22,42.378972,-84.287795
"11680","MICHIGAN","JACKSON","MUNITH","8533 COON HILL ROAD",2010-01-29,42.364529,-84.259901
"11681","MICHIGAN","JACKSON","PLEASANT LAKE","11130 BUNKERHILL ROAD",2007-12-13,42.374428,-84.324889
"11682","MICHIGAN","KALAMAZOO","AUGUSTA","312 MICHIGAN W",2005-05-03,42.335464,-85.355359
"11683","MICHIGAN","KALAMAZOO","AUGUSTA","5163 FT CASTER DRIVE",2008-06-05,42.330775,-85.344658
"11684","MICHIGAN","KALAMAZOO","BRADY TOWNSHIP","11870 SPRINKLE RD",2004-10-19,43.172078,-84.227482
"11685","MICHIGAN","KALAMAZOO","COMSTOCK","505 COLLETTE AVENUE",2010-02-03,42.286898,-85.513481
"11686","MICHIGAN","KALAMAZOO","COMSTOCK","534 LEENHOUTS ST",2004-04-07,42.286898,-85.513481
"11687","MICHIGAN","KALAMAZOO","COOPER TOWNSHIP","254 D AVE E LOT 60",2005-01-26,44.157791,-84.785359
"11688","MICHIGAN","KALAMAZOO","FULTON","14157 42ND S ST",2005-08-09,42.114961,-85.333319
"11689","MICHIGAN","KALAMAZOO","FULTON","15905 Z E AVE",2005-02-08,42.114961,-85.333319
"11690","MICHIGAN","KALAMAZOO","GALESBURG","102 NORTH 30TH STREET 1",2008-11-12,42.288779,-85.474272
"11691","MICHIGAN","KALAMAZOO","GALESBURG","161 GALE STREET",2014-02-01,42.294658,-85.413083
"11692","MICHIGAN","KALAMAZOO","GALESBURG","17 WASHINGTON STREET",2008-08-13,42.290348,-85.423388
"11693","MICHIGAN","KALAMAZOO","GALESBURG","336 EAST MICHIGAN",2010-01-09,42.288945,-85.411344
"11694","MICHIGAN","KALAMAZOO","GALESBURG","336 EAST MICHIGAN AVENUE 4",2010-07-11,42.288981,-85.407745
"11695","MICHIGAN","KALAMAZOO","GALESBURG","4711 36TH N ST",2004-11-03,42.288734,-85.418298
"11696","MICHIGAN","KALAMAZOO","GALESBURG","490 ELMWOOD DRIVE",2008-07-03,42.284335,-85.393738
"11697","MICHIGAN","KALAMAZOO","GALESBURG","552 NORTH 30TH STREET",2007-08-14,42.292611,-85.473025
"11698","MICHIGAN","KALAMAZOO","GALESBURG","571 MAPLEWOOD ST",2004-05-02,42.28388,-85.394359
"11699","MICHIGAN","KALAMAZOO","GALESBURG","616 MAPLEWOOD",2008-10-06,42.28355,-85.394353
"11700","MICHIGAN","KALAMAZOO","GALESBURG","652 MAPLEWOOD DRIVE",2008-07-03,42.283244,-85.394346
"11701","MICHIGAN","KALAMAZOO","GALESBURG","8078 EAST MICHIGAN AVENUE",2006-11-27,42.288431,-85.471688
"11702","MICHIGAN","KALAMAZOO","GALESBURG","8150 MICHIGAN E AVE",2005-10-26,42.288443,-85.469928
"11703","MICHIGAN","KALAMAZOO","KALAMAZOO","1000 SCHUSTER STREET",2009-04-04,42.281485,-85.553675
"11704","MICHIGAN","KALAMAZOO","KALAMAZOO","1000 WEST D AVENUE",2013-08-13,42.376517,-85.603851
"11705","MICHIGAN","KALAMAZOO","KALAMAZOO","1006 LANE BLVD",2006-03-08,42.272296,-85.567728
"11706","MICHIGAN","KALAMAZOO","KALAMAZOO","1011 DAYTON",2008-03-28,42.301431,-85.545157
"11707","MICHIGAN","KALAMAZOO","KALAMAZOO","1013 EDISON ST",2004-08-31,42.330255,-85.597668
"11708","MICHIGAN","KALAMAZOO","KALAMAZOO","1014 HAZARD AVENUE 2",2011-12-14,42.301542,-85.558766
"11709","MICHIGAN","KALAMAZOO","KALAMAZOO","1015 CHICAGO AVENUE 1",2008-04-03,42.30213,-85.553627
"11710","MICHIGAN","KALAMAZOO","KALAMAZOO","10150 RIVERVIEW N DR",2005-03-30,42.289777,-85.584682
"11711","MICHIGAN","KALAMAZOO","KALAMAZOO","1023 LAY BOULEVARD",2011-11-17,42.273228,-85.567534
"11712","MICHIGAN","KALAMAZOO","KALAMAZOO","1027 SHERWOOD AVE",2005-07-06,42.297174,-85.568233
"11713","MICHIGAN","KALAMAZOO","KALAMAZOO","1028 FERNDALE AVE",2005-01-26,42.254812,-85.568213
"11714","MICHIGAN","KALAMAZOO","KALAMAZOO","1103 FAIRBANKS AVENUE",2008-05-28,42.302317,-85.5615
"11715","MICHIGAN","KALAMAZOO","KALAMAZOO","1109 WILLIS AVENUE",2014-02-10,42.280387,-85.547278
"11716","MICHIGAN","KALAMAZOO","KALAMAZOO","111 FELLOWS CT",2005-12-22,42.282429,-85.583086
"11717","MICHIGAN","KALAMAZOO","KALAMAZOO","1112 COLONIAL TRAIL DRIVE",2008-11-20,42.289777,-85.584682
"11718","MICHIGAN","KALAMAZOO","KALAMAZOO","1113 LANE BLVD",2005-03-30,42.272311,-85.566425
"11719","MICHIGAN","KALAMAZOO","KALAMAZOO","1117 REED STREET",2011-07-31,42.274116,-85.566365
"11720","MICHIGAN","KALAMAZOO","KALAMAZOO","1142 FARGO",2005-05-17,42.315999,-85.566087
"11721","MICHIGAN","KALAMAZOO","KALAMAZOO","119 WALL STREET",2008-07-04,42.281226,-85.583377
"11722","MICHIGAN","KALAMAZOO","KALAMAZOO","1200 TRIMBLE STREET",2011-01-10,42.305228,-85.5573
"11723","MICHIGAN","KALAMAZOO","KALAMAZOO","1207 HAYS PARK AVENUE",2010-09-15,42.274783,-85.565276
"11724","MICHIGAN","KALAMAZOO","KALAMAZOO","121 1/2 FELLOWS ST",2005-04-23,42.28243,-85.583202
"11725","MICHIGAN","KALAMAZOO","KALAMAZOO","1240 JEFFERSON",2008-05-21,42.296047,-85.601485
"11726","MICHIGAN","KALAMAZOO","KALAMAZOO","127 NORTH 26TH STREET",2008-08-13,42.28948,-85.510792
"11727","MICHIGAN","KALAMAZOO","KALAMAZOO","1316 SOUTH WESTNEDGE AVENUE 3",2008-02-04,42.278204,-85.5896
"11728","MICHIGAN","KALAMAZOO","KALAMAZOO","1318 HUMPHREY STREET",2011-01-13,42.303239,-85.564263
"11729","MICHIGAN","KALAMAZOO","KALAMAZOO","1323 BROWNELL STREET",2006-08-17,42.303926,-85.610901
"11730","MICHIGAN","KALAMAZOO","KALAMAZOO","1334 NORTH PARK STREET",2011-06-07,42.303834,-85.587649
"11731","MICHIGAN","KALAMAZOO","KALAMAZOO","1360 WILLOW LANE",2008-11-18,42.32251,-85.605062
"11732","MICHIGAN","KALAMAZOO","KALAMAZOO","1370 RED MAPLE LANE",2007-01-10,42.321683,-85.604427
"11733","MICHIGAN","KALAMAZOO","KALAMAZOO","1403 SHERWOOD AVE 1",2005-02-01,42.297193,-85.562619
"11734","MICHIGAN","KALAMAZOO","KALAMAZOO","1404 MOSELS E ST",2004-12-18,42.289777,-85.584682
"11735","MICHIGAN","KALAMAZOO","KALAMAZOO","1406 BANBURY STREET",2008-03-28,42.251174,-85.562051
"11736","MICHIGAN","KALAMAZOO","KALAMAZOO","1451 NORTH HILLS DR",2005-01-07,42.316194,-85.604936
"11737","MICHIGAN","KALAMAZOO","KALAMAZOO","1453 HIGHLAND HILLS DR",2005-03-29,42.315674,-85.605402
"11738","MICHIGAN","KALAMAZOO","KALAMAZOO","1503 STOCKBRIDGE STREET",2009-04-16,42.277446,-85.561638
"11739","MICHIGAN","KALAMAZOO","KALAMAZOO","1513 MAIN W ST",2004-12-15,42.29734,-85.560942
"11740","MICHIGAN","KALAMAZOO","KALAMAZOO","1516 EAST MAIN STREET 1",2008-05-12,42.297375,-85.560884
"11741","MICHIGAN","KALAMAZOO","KALAMAZOO","1517 PORTAGE ST",2005-12-21,42.276313,-85.570359
"11742","MICHIGAN","KALAMAZOO","KALAMAZOO","1519 OLMSTEAD 32",2006-01-06,42.275429,-85.539247
"11743","MICHIGAN","KALAMAZOO","KALAMAZOO","1519 OLMSTEAD RD 63",2004-09-23,42.275429,-85.539247
"11744","MICHIGAN","KALAMAZOO","KALAMAZOO","1525 G E AVE",2004-08-25,42.289777,-85.584682
"11745","MICHIGAN","KALAMAZOO","KALAMAZOO","1526 UPLAND STREET",2011-01-13,42.306246,-85.542114
"11746","MICHIGAN","KALAMAZOO","KALAMAZOO","1536 HIGHLAND HILLS DR",2005-02-04,42.315658,-85.607607
"11747","MICHIGAN","KALAMAZOO","KALAMAZOO","1539 HIGHLAND HILLS DR",2005-11-17,42.315658,-85.607659
"11748","MICHIGAN","KALAMAZOO","KALAMAZOO","1549 NORTH HILLS DRIVE",2008-06-19,42.316211,-85.605641
"11749","MICHIGAN","KALAMAZOO","KALAMAZOO","156 28TH N ST 5",2005-11-18,42.289777,-85.584682
"11750","MICHIGAN","KALAMAZOO","KALAMAZOO","156 28TH N ST 6",2004-02-26,42.289777,-85.584682
"11751","MICHIGAN","KALAMAZOO","KALAMAZOO","158 LEVEL ST",2005-11-09,42.287018,-85.488453
"11752","MICHIGAN","KALAMAZOO","KALAMAZOO","1600 NORTH RIVERVIEW STREET",2010-01-13,42.307477,-85.570081
"11753","MICHIGAN","KALAMAZOO","KALAMAZOO","1606 PALMER ST",2004-02-15,42.269928,-85.561813
"11754","MICHIGAN","KALAMAZOO","KALAMAZOO","1608 HAYES PARK ST",2004-08-12,42.289777,-85.584682
"11755","MICHIGAN","KALAMAZOO","KALAMAZOO","1609 CHURCH N ST",2004-06-20,42.289777,-85.584682
"11756","MICHIGAN","KALAMAZOO","KALAMAZOO","1615 NOTTINGHAM ST 301",2005-09-07,42.247279,-85.55995
"11757","MICHIGAN","KALAMAZOO","KALAMAZOO","1706 BLOOMFIELD",2012-07-08,42.24818,-85.559154
"11758","MICHIGAN","KALAMAZOO","KALAMAZOO","1706 HOMECREST ST",2005-02-19,42.26502,-85.559123
"11759","MICHIGAN","KALAMAZOO","KALAMAZOO","1710 EAST G AVENUE 10",2008-12-03,42.332717,-85.558337
"11760","MICHIGAN","KALAMAZOO","KALAMAZOO","1804 HAWK DR",2004-11-19,42.273945,-85.636854
"11761","MICHIGAN","KALAMAZOO","KALAMAZOO","1817 ROSE N ST",2005-05-18,42.289777,-85.584682
"11762","MICHIGAN","KALAMAZOO","KALAMAZOO","1829 CHARLES STREET",2011-08-15,42.295845,-85.557197
"11763","MICHIGAN","KALAMAZOO","KALAMAZOO","1904 SANDY COVE DR",2005-01-04,42.305902,-85.516201
"11764","MICHIGAN","KALAMAZOO","KALAMAZOO","1915 MARCH ST",2004-04-21,42.272628,-85.562911
"11765","MICHIGAN","KALAMAZOO","KALAMAZOO","1928 COLGROVE AVE 204",2004-02-05,42.310269,-85.555575
"11766","MICHIGAN","KALAMAZOO","KALAMAZOO","1944 SOUTH 11TH #3D STREET",2007-09-25,42.289777,-85.584682
"11767","MICHIGAN","KALAMAZOO","KALAMAZOO","1966 11TH S ST 4",2004-04-19,42.289777,-85.584682
"11768","MICHIGAN","KALAMAZOO","KALAMAZOO","197 HOMER STREET",2008-05-22,42.286576,-85.490856
"11769","MICHIGAN","KALAMAZOO","KALAMAZOO","2000 BARNEY RD",2005-05-31,42.317966,-85.613776
"11770","MICHIGAN","KALAMAZOO","KALAMAZOO","2000 REED STREET",2008-07-05,42.274132,-85.555075
"11771","MICHIGAN","KALAMAZOO","KALAMAZOO","202 WEST BELMONT",2008-07-02,42.271458,-85.583996
"11772","MICHIGAN","KALAMAZOO","KALAMAZOO","2023 SCHIPPERS LN.",2006-05-24,42.291996,-85.554534
"11773","MICHIGAN","KALAMAZOO","KALAMAZOO","2042 LANE BOULEVARD",2010-02-18,42.272305,-85.555243
"11774","MICHIGAN","KALAMAZOO","KALAMAZOO","206 BELMONT E ST",2006-01-31,42.271532,-85.581134
"11775","MICHIGAN","KALAMAZOO","KALAMAZOO","211 RIVER STREET C",2008-07-30,42.286266,-85.513515
"11776","MICHIGAN","KALAMAZOO","KALAMAZOO","2128 PORTAGE STREET",2011-12-10,42.26985,-85.571971
"11777","MICHIGAN","KALAMAZOO","KALAMAZOO","2135 SPRINKLE ROAD",2009-04-15,42.247192,-85.530908
"11778","MICHIGAN","KALAMAZOO","KALAMAZOO","2141 AMHERST AVE",2005-05-30,42.257643,-85.61483
"11779","MICHIGAN","KALAMAZOO","KALAMAZOO","2177 EAST Y AVENUE",2011-08-18,42.289777,-85.584682
"11780","MICHIGAN","KALAMAZOO","KALAMAZOO","2206 BENDER",2011-09-21,42.289777,-85.584682
"11781","MICHIGAN","KALAMAZOO","KALAMAZOO","2222 REGENT",2008-10-15,42.314368,-85.566625
"11782","MICHIGAN","KALAMAZOO","KALAMAZOO","2233 FLOWER STREET",2006-05-23,42.268754,-85.56879
"11783","MICHIGAN","KALAMAZOO","KALAMAZOO","231 FORESMAN",2011-12-18,42.293691,-85.561049
"11784","MICHIGAN","KALAMAZOO","KALAMAZOO","2334 EAST MAIN STREET",2006-07-24,42.30312,-85.550854
"11785","MICHIGAN","KALAMAZOO","KALAMAZOO","2399 30TH N ST",2004-05-01,42.289777,-85.584682
"11786","MICHIGAN","KALAMAZOO","KALAMAZOO","2417 LINCOLN STREET",2008-11-20,42.288602,-85.548837
"11787","MICHIGAN","KALAMAZOO","KALAMAZOO","2478 ROSEVELT",2005-01-29,42.34818,-85.560037
"11788","MICHIGAN","KALAMAZOO","KALAMAZOO","2500 MOUNT OLIVET ROAD",2009-05-19,42.316236,-85.558841
"11789","MICHIGAN","KALAMAZOO","KALAMAZOO","2515 CORK E ST 21",2004-05-15,42.259552,-85.548675
"11790","MICHIGAN","KALAMAZOO","KALAMAZOO","2515 EAST CORK STREET 25",2008-01-29,42.259552,-85.548675
"11791","MICHIGAN","KALAMAZOO","KALAMAZOO","2515 EAST CORK STREET 43",2010-01-29,42.259552,-85.548675
"11792","MICHIGAN","KALAMAZOO","KALAMAZOO","2515 EAST CORK STREET LOT 14",2009-04-17,42.259552,-85.548675
"11793","MICHIGAN","KALAMAZOO","KALAMAZOO","2516 CORLOT ST",2005-08-23,42.329651,-85.549211
"11794","MICHIGAN","KALAMAZOO","KALAMAZOO","2517 SONORA",2008-12-19,42.316153,-85.564937
"11795","MICHIGAN","KALAMAZOO","KALAMAZOO","254 D E AVE LOT 3",2005-01-25,42.361973,-85.59682
"11796","MICHIGAN","KALAMAZOO","KALAMAZOO","254 EAST D AVENUE",2006-08-01,42.376528,-85.587738
"11797","MICHIGAN","KALAMAZOO","KALAMAZOO","254 EAST D LOT 23 AVENUE",2007-02-05,42.289777,-85.584682
"11798","MICHIGAN","KALAMAZOO","KALAMAZOO","2595 NAZARETH",2010-01-25,42.31662,-85.536192
"11799","MICHIGAN","KALAMAZOO","KALAMAZOO","2615 AIRVIEW BOULEVARD 243/244",2009-05-11,42.289777,-85.584682
"11800","MICHIGAN","KALAMAZOO","KALAMAZOO","265 NORTH PARCORN STREET",2009-04-03,42.289777,-85.584682
"11801","MICHIGAN","KALAMAZOO","KALAMAZOO","2804 MOUNT OLIVET",2007-03-14,42.289777,-85.584682
"11802","MICHIGAN","KALAMAZOO","KALAMAZOO","2825 MAPLE AVENUE",2014-02-10,42.319722,-85.532848
"11803","MICHIGAN","KALAMAZOO","KALAMAZOO","2854 MOUNT OLIVET ROAD",2013-05-14,42.319601,-85.554261
"11804","MICHIGAN","KALAMAZOO","KALAMAZOO","2900 CHARLES AVENUE",2010-01-17,42.295882,-85.544489
"11805","MICHIGAN","KALAMAZOO","KALAMAZOO","2918 WHITTIER STREET",2007-11-05,42.262138,-85.555929
"11806","MICHIGAN","KALAMAZOO","KALAMAZOO","2924 ALAMO AVE",2005-09-26,42.307104,-85.626121
"11807","MICHIGAN","KALAMAZOO","KALAMAZOO","3002 SOUTH BURDICK 3C",2010-04-12,42.289777,-85.584682
"11808","MICHIGAN","KALAMAZOO","KALAMAZOO","3029 EMERALD DRIVE",2008-02-29,42.261195,-85.550558
"11809","MICHIGAN","KALAMAZOO","KALAMAZOO","3105 CARLETON STREET",2010-09-09,42.280143,-85.542187
"11810","MICHIGAN","KALAMAZOO","KALAMAZOO","3114 VIRGINIA AVE",2005-05-05,42.322015,-85.559601
"11811","MICHIGAN","KALAMAZOO","KALAMAZOO","314 WEST VINE STREET 2",2008-07-05,42.284019,-85.586505
"11812","MICHIGAN","KALAMAZOO","KALAMAZOO","316 STUART AVENUE 2",2008-05-19,42.293306,-85.597724
"11813","MICHIGAN","KALAMAZOO","KALAMAZOO","316 WEST VINE 1",2012-02-19,42.284019,-85.586522
"11814","MICHIGAN","KALAMAZOO","KALAMAZOO","318 CHICAGO AVENUE",2010-04-22,42.294774,-85.553376
"11815","MICHIGAN","KALAMAZOO","KALAMAZOO","325 DARLING STREET",2010-09-08,42.295206,-85.546972
"11816","MICHIGAN","KALAMAZOO","KALAMAZOO","330 NORTH SAGE STREET 102",2008-11-05,42.293191,-85.643491
"11817","MICHIGAN","KALAMAZOO","KALAMAZOO","3304 RANDOM",2008-07-29,42.323446,-85.552656
"11818","MICHIGAN","KALAMAZOO","KALAMAZOO","3315 BROOKFIELD",2005-07-09,42.279578,-85.53914
"11819","MICHIGAN","KALAMAZOO","KALAMAZOO","3321 COMSTOCK VILLAGE DRIVE 103",2008-02-11,42.31785,-85.523145
"11820","MICHIGAN","KALAMAZOO","KALAMAZOO","3401 OLNEY DRIVE",2009-05-13,42.298419,-85.631201
"11821","MICHIGAN","KALAMAZOO","KALAMAZOO","3405 D E AVE",2005-02-25,42.365457,-85.534264
"11822","MICHIGAN","KALAMAZOO","KALAMAZOO","3415 VALENCIA LN",2005-08-22,42.273644,-85.631634
"11823","MICHIGAN","KALAMAZOO","KALAMAZOO","3416 VALENCIA",2005-06-05,42.273644,-85.631654
"11824","MICHIGAN","KALAMAZOO","KALAMAZOO","3419 SOUTH 9TH STREET",2007-12-04,42.258018,-85.677564
"11825","MICHIGAN","KALAMAZOO","KALAMAZOO","3516 LOWDEN ST",2005-10-14,42.257523,-85.62577
"11826","MICHIGAN","KALAMAZOO","KALAMAZOO","3531 LOWDEN STREET",2009-05-13,42.257355,-85.625768
"11827","MICHIGAN","KALAMAZOO","KALAMAZOO","35382 22ND",2006-03-19,42.294296,-85.765905
"11828","MICHIGAN","KALAMAZOO","KALAMAZOO","3606 STEWART DRIVE",2006-05-17,42.276538,-85.536256
"11829","MICHIGAN","KALAMAZOO","KALAMAZOO","3611 EAST KILGORE ROAD",2010-02-15,42.24503,-85.539368
"11830","MICHIGAN","KALAMAZOO","KALAMAZOO","3625 LARK DR",2004-12-03,42.27287,-85.635249
